ANNO;TRIMESTRE;ID_EMPRESA;EMPRESA;ID_SERVICIO;SERVICIO;ID_CONCEPTO;CONCEPTO;INGRESOS
2017;3;900292948;UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.;101;Acceso fijo a Internet;101;Ingresos operacionales;325486460
2017;3;900394588;WIRELESS COMUNICACIONES S.A.S ;101;Acceso fijo a Internet;101;Ingresos operacionales;368351480
2017;3;900053251;CONSULNETWORKS S.A. E.S.P.;101;Acceso fijo a Internet;101;Ingresos operacionales;1842025860
2017;3;900195679;GTD COLOMBIA S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;1788143907
2017;3;900163149;SP SISTEMAS PALACIOS LTDA.;101;Acceso fijo a Internet;101;Ingresos operacionales;274912000
2017;3;811009414;SUPERNET TV TELECOMUNICACIONES S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;427721320,21
2017;3;900313208;INSITEL S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;253688049
2017;3;827000325;TV ISLA LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;37150000
2017;3;830045126;BT COLOMBIA LTDA.;101;Acceso fijo a Internet;101;Ingresos operacionales;1372913000
2017;3;846000339;C & C VISION S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;172596926
2017;3;805000582;CODISERT S.A.;101;Acceso fijo a Internet;101;Ingresos operacionales;728342206
2017;3;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;101;Acceso fijo a Internet;101;Ingresos operacionales;106824273568,83
2017;3;830062000;GILAT COLOMBIA S. A. - E. S. P.;101;Acceso fijo a Internet;101;Ingresos operacionales;57639829
2017;3;811021654;INTERNEXA S.A E.S.P.;101;Acceso fijo a Internet;101;Ingresos operacionales;5633043693,69
2017;3;830064425;RED UNO S.A;101;Acceso fijo a Internet;101;Ingresos operacionales;3450000
2017;3;830053800;TELMEX COLOMBIA S.A.;101;Acceso fijo a Internet;101;Ingresos operacionales;275878408661
2017;3;844004576;EMPRESA DE ENERGIA DE CASANARE S.A. E.S.P.;101;Acceso fijo a Internet;101;Ingresos operacionales;0
2017;3;900373099;SOL CABLE VISION S. A. S. - E. S. P.;101;Acceso fijo a Internet;101;Ingresos operacionales;653449134
2017;3;819006966;MEDIA COMMERCE PARTNERS S.A.;101;Acceso fijo a Internet;101;Ingresos operacionales;7940353079,37
2017;3;844002048;EMPRESA DE TELECOMUNICACIONES DE LA ORINOQUIA S.A. E.S.P.;101;Acceso fijo a Internet;101;Ingresos operacionales;137815624
2017;3;830078515;COLUMBUS NETWORKS DE COLOMBIA LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;38500476913
2017;3;830030718;MERCANET SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;1824014574
2017;3;816008859;COCOM S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;86186578
2017;3;900474867;ENTER TELECOMUNICACIONES BANDA ANCHA SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;150297754
2017;3;819003851;DIALNET DE COLOMBIA S.A   ESP.;101;Acceso fijo a Internet;101;Ingresos operacionales;4843482199
2017;3;830027574;TIVIT COLOMBIA TERCERIZACION DE PROCESOS SERVICIOS Y TECNOLOGIA S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;387293232
2017;3;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;101;Acceso fijo a Internet;101;Ingresos operacionales;12950638690,79
2017;3;800135729;ERT SA ESP;101;Acceso fijo a Internet;101;Ingresos operacionales;2166508954
2017;3;807008068;EMPRESA DE SERVICIOS INALAMBRICOS Y TELECOMUNICACIONES - EMSITEL LTDA.;101;Acceso fijo a Internet;101;Ingresos operacionales;235497860
2017;3;891502163;EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P;101;Acceso fijo a Internet;101;Ingresos operacionales;1105022166
2017;3;830104796;GILAT NETWORKS COLOMBIA S.A. ESP;101;Acceso fijo a Internet;101;Ingresos operacionales;0
2017;3;800136835;CENTURYLINK COLOMBIA S.A.;101;Acceso fijo a Internet;101;Ingresos operacionales;10948282236,69
2017;3;819001195;INTERCOM COLOMBIA LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;307854675
2017;3;800255754;SENCINET LATAM COLOMBIA S.A;101;Acceso fijo a Internet;101;Ingresos operacionales;1013461585
2017;3;800144976;VERIZON COLOMBIA S.A. - VERIZON BUSINESS;101;Acceso fijo a Internet;101;Ingresos operacionales;222528167,27
2017;3;900301184;TELEWEBCOLOMBIA S. A. S.;101;Acceso fijo a Internet;101;Ingresos operacionales;162574287
2017;3;900173547;XIRIUX LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;0
2017;3;900258177;GLOBENET CABOS SUBMARINOS COLOMBIA S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;116189000
2017;3;830105806;GILAT SATELLITE NETWORKS COLOMBIA S.A. ESP;101;Acceso fijo a Internet;101;Ingresos operacionales;0
2017;3;900447344;JHON JAIRO MESA MESA E INGENIEROS ASOCIADOS SAS  JJMMELECTRONICS S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;28254009
2017;3;900177156;WI-SAT COMUNICACIONES S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;97565876
2017;3;900232917;TECNOLOGIA, INFORMACION Y COMUNICACIONES LIMITADA;101;Acceso fijo a Internet;101;Ingresos operacionales;60095675
2017;3;830144531;ESPACIOS Y REDES SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;58306122
2017;3;815001640;CABLE CAUCA COMUNICACIONES SA;101;Acceso fijo a Internet;101;Ingresos operacionales;168524125
2017;3;900550105;GRUPO UNO TELECOMUNICACIONES SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;22005077
2017;3;805017162;CLICKHD;101;Acceso fijo a Internet;101;Ingresos operacionales;25320987
2017;3;813001399;PSI TELECOMUNICACIONES DE COLO;101;Acceso fijo a Internet;101;Ingresos operacionales;162584341
2017;3;900548646;CONEXION DIGITAL EXPRESS SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;376273079
2017;3;809004542;LECARVIN SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;87881287
2017;3;900685165;HISPASAT S.A. SUCURSAL COLOMBIA;101;Acceso fijo a Internet;101;Ingresos operacionales;0
2017;3;900165920;INTERLANS S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;157456471
2017;3;900474762;TV AZTECA SUCURSAL COLOMBIA;101;Acceso fijo a Internet;101;Ingresos operacionales;1628214380
2017;3;800162165;SISTELEC LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;130937600
2017;3;804008044;ANS COMUNICACIONES LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;63414467
2017;3;804006915;TV CABLE SAN GIL S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;2291493595,7
2017;3;806000553;CABLEMAG TELECOMUNICACIONES LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;174307478
2017;3;800224903;ASOCIACIÓN ANTENA PARABÓLICA DEL SOCORRO;101;Acceso fijo a Internet;101;Ingresos operacionales;66976434
2017;3;900206693;CALDAS DATA COMPANY LTDA CADCOM;101;Acceso fijo a Internet;101;Ingresos operacionales;155299311
2017;3;900380224;STC COMUNICACIONES S. A. S.;101;Acceso fijo a Internet;101;Ingresos operacionales;2500467
2017;3;800235085;ASOCIACION  DE COPROPIETARIOS  DE LA ANTENA PARABOLICA  DE SAN GIL- ASOPARSA TELESANGIL;101;Acceso fijo a Internet;101;Ingresos operacionales;32084406
2017;3;900222546;TECOLRADIO TECNOLOGIA COLOMBIANA DE RADIO COMUNICACIONES E.U.;101;Acceso fijo a Internet;101;Ingresos operacionales;22317000
2017;3;900245045;IP TECHNOLOGIES SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;508724548
2017;3;900123166;TELECOMMUNICATIONS ADVANCE GROUP S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;312726000
2017;3;900547969;CABLE DIGITAL DE COLOMBIA SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;27782256
2017;3;900655120;DATA CONECCTIONES S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;29987000
2017;3;900377097; GLOB@L SYSTEM WI FI;101;Acceso fijo a Internet;101;Ingresos operacionales;50523953
2017;3;900161298;NET&COM LTDA.;101;Acceso fijo a Internet;101;Ingresos operacionales;61903630
2017;3;828000170;TV SANV SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;144654218
2017;3;800139802;GENESIS DATA LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;29590795
2017;3;900411710;ITELKOM S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;721458047
2017;3;900306608;CONSULTORES EN TECNOLOGIAS DE LA INFORMACION SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;1008090145
2017;3;900539589;CABLEMAS S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;5852874
2017;3;800132211;H V TELEVISION S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;7264254683
2017;3;832005604;ASOCIACION COMUNITARIA DE TELEVISION POR CABLE ACOTV SIMIJACA;101;Acceso fijo a Internet;101;Ingresos operacionales;20721983
2017;3;811042404;NETBEAM S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;8955750
2017;3;900281488;TELCOBRAS S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;3780756
2017;3;800179562;LEGON TELECOMUNICACIONES S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;145805222
2017;3;900548102;AZTECA COMUNICACIONES COLOMBIA S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;19515681855
2017;3;900255873;O4IT COLOMBIA LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;93593700
2017;3;830120215;S3 SIMPLE SMART SPEEDY S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;732576539
2017;3;900023231;COMUNICACIONES ESTELARES DE COLOMBIA  S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;80770000
2017;3;890905065;EDATEL S.A.;101;Acceso fijo a Internet;101;Ingresos operacionales;34525679053
2017;3;900092385;UNE EPM TELECOMUNICACIONES S.A.;101;Acceso fijo a Internet;101;Ingresos operacionales;242492601624
2017;3;900775370;IVZ NET S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;10237293
2017;3;900217277;SYSTEL COMUNICACIONES CARTAGO S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;97233322
2017;3;900544861;COLOMBIA MAS TV SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;172136288
2017;3;800196048;TEKTRON COMUNICACIONES LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;0
2017;3;900182763;SERVICIOS PROFESIONALES EN NETWORKING LIMITADA;101;Acceso fijo a Internet;101;Ingresos operacionales;94080712
2017;3;900797091;EURONA TELECOM COLOMBIA S A S;101;Acceso fijo a Internet;101;Ingresos operacionales;260504
2017;3;890399003;EMPRESAS MUNICIPALES DE CALI EICE E.S.P;101;Acceso fijo a Internet;101;Ingresos operacionales;19443216763,68
2017;3;830058677;IFX NETWORKS COLOMBIA S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;14493294000
2017;3;860074671;ANDITEL S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;577691377
2017;3;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;101;Acceso fijo a Internet;101;Ingresos operacionales;126511335764
2017;4;900548102;AZTECA COMUNICACIONES COLOMBIA S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;23449374563
2017;4;900255873;O4IT COLOMBIA LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;90383591
2017;4;830120215;S3 SIMPLE SMART SPEEDY S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;833854050
2017;4;900023231;COMUNICACIONES ESTELARES DE COLOMBIA  S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;81050000
2017;4;890905065;EDATEL S.A.;101;Acceso fijo a Internet;101;Ingresos operacionales;35415836601
2017;4;900092385;UNE EPM TELECOMUNICACIONES S.A.;101;Acceso fijo a Internet;101;Ingresos operacionales;246095638078
2017;4;900775370;IVZ NET S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;8028982
2017;4;900217277;SYSTEL COMUNICACIONES CARTAGO S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;116404600
2017;4;900544861;COLOMBIA MAS TV SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;276182778
2017;4;800196048;TEKTRON COMUNICACIONES LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;0
2017;4;900182763;SERVICIOS PROFESIONALES EN NETWORKING LIMITADA;101;Acceso fijo a Internet;101;Ingresos operacionales;97794335
2017;4;900609431;BETEL SOLUCIONES S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;226726329
2017;4;900797091;EURONA TELECOM COLOMBIA S A S;101;Acceso fijo a Internet;101;Ingresos operacionales;327731
2017;4;900459427;ACCESS POINT DE COLOMBIA S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;4864790
2017;4;890399003;EMPRESAS MUNICIPALES DE CALI EICE E.S.P;101;Acceso fijo a Internet;101;Ingresos operacionales;18737061603,05
2017;4;860074671;ANDITEL S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;678360572
2017;4;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;101;Acceso fijo a Internet;101;Ingresos operacionales;126058504644
2017;4;809004542;LECARVIN SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;101352944
2017;4;900685165;HISPASAT S.A. SUCURSAL COLOMBIA;101;Acceso fijo a Internet;101;Ingresos operacionales;2050344427
2017;4;900165920;INTERLANS S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;181929300
2017;4;807008068;EMPRESA DE SERVICIOS INALAMBRICOS Y TELECOMUNICACIONES - EMSITEL LTDA.;101;Acceso fijo a Internet;101;Ingresos operacionales;196345348
2017;4;900474762;TV AZTECA SUCURSAL COLOMBIA;101;Acceso fijo a Internet;101;Ingresos operacionales;1356478037
2017;4;800162165;SISTELEC LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;189882228
2017;4;804008044;ANS COMUNICACIONES LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;392445390
2017;4;804006915;TV CABLE SAN GIL S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;415508924
2017;4;806000553;CABLEMAG TELECOMUNICACIONES LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;181865382
2017;4;900206693;CALDAS DATA COMPANY LTDA CADCOM;101;Acceso fijo a Internet;101;Ingresos operacionales;267472335
2017;4;900380224;STC COMUNICACIONES S. A. S.;101;Acceso fijo a Internet;101;Ingresos operacionales;2482048
2017;4;800235085;ASOCIACION  DE COPROPIETARIOS  DE LA ANTENA PARABOLICA  DE SAN GIL- ASOPARSA TELESANGIL;101;Acceso fijo a Internet;101;Ingresos operacionales;31496489
2017;4;800154381;COMUNICACIONES VIA RADIO SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;16574000
2017;4;900222546;TECOLRADIO TECNOLOGIA COLOMBIANA DE RADIO COMUNICACIONES E.U.;101;Acceso fijo a Internet;101;Ingresos operacionales;21905000
2017;4;900245045;IP TECHNOLOGIES SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;502999706
2017;4;900123166;TELECOMMUNICATIONS ADVANCE GROUP S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;319154827
2017;4;900547969;CABLE DIGITAL DE COLOMBIA SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;20295000
2017;4;900655120;DATA CONECCTIONES S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;26596000
2017;4;900377097; GLOB@L SYSTEM WI FI;101;Acceso fijo a Internet;101;Ingresos operacionales;67753440
2017;4;900161298;NET&COM LTDA.;101;Acceso fijo a Internet;101;Ingresos operacionales;64234289
2017;4;828000170;TV SANV SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;167221041
2017;4;800139802;GENESIS DATA LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;35317712
2017;4;900411710;ITELKOM S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;761714464
2017;4;900306608;CONSULTORES EN TECNOLOGIAS DE LA INFORMACION SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;885668465
2017;4;900539589;CABLEMAS S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;21301000
2017;4;800132211;H V TELEVISION S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;7680945573
2017;4;832005604;ASOCIACION COMUNITARIA DE TELEVISION POR CABLE ACOTV SIMIJACA;101;Acceso fijo a Internet;101;Ingresos operacionales;23442711
2017;4;811042404;NETBEAM S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;8770850
2017;4;900281488;TELCOBRAS S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;3958213
2017;4;800179562;LEGON TELECOMUNICACIONES S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;623788884
2017;4;900373099;SOL CABLE VISION S. A. S. - E. S. P.;101;Acceso fijo a Internet;101;Ingresos operacionales;711030659,02
2017;4;819006966;MEDIA COMMERCE PARTNERS S.A.;101;Acceso fijo a Internet;101;Ingresos operacionales;12777792838,5
2017;4;844002048;EMPRESA DE TELECOMUNICACIONES DE LA ORINOQUIA S.A. E.S.P.;101;Acceso fijo a Internet;101;Ingresos operacionales;137439339
2017;4;830078515;COLUMBUS NETWORKS DE COLOMBIA LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;38024563994
2017;4;830030718;MERCANET SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;1885362063
2017;4;816008859;COCOM S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;88243345
2017;4;900474867;ENTER TELECOMUNICACIONES BANDA ANCHA SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;81251754
2017;4;819003851;DIALNET DE COLOMBIA S.A   ESP.;101;Acceso fijo a Internet;101;Ingresos operacionales;4369806920
2017;4;830027574;TIVIT COLOMBIA TERCERIZACION DE PROCESOS SERVICIOS Y TECNOLOGIA S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;312222334
2017;4;890201210;EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P.;101;Acceso fijo a Internet;101;Ingresos operacionales;14453112275,24
2017;4;800135729;ERT SA ESP;101;Acceso fijo a Internet;101;Ingresos operacionales;5576532227
2017;4;891502163;EMPRESA DE TELECOMUNICACIONES DE POPAYAN S.A EMTEL E.S.P;101;Acceso fijo a Internet;101;Ingresos operacionales;1093902982
2017;4;800136835;CENTURYLINK COLOMBIA S.A.;101;Acceso fijo a Internet;101;Ingresos operacionales;11785840819,17
2017;4;800255754;SENCINET LATAM COLOMBIA S.A;101;Acceso fijo a Internet;101;Ingresos operacionales;795366870
2017;4;800144976;VERIZON COLOMBIA S.A. - VERIZON BUSINESS;101;Acceso fijo a Internet;101;Ingresos operacionales;232733100,76
2017;4;900301184;TELEWEBCOLOMBIA S. A. S.;101;Acceso fijo a Internet;101;Ingresos operacionales;189337565
2017;4;900258177;GLOBENET CABOS SUBMARINOS COLOMBIA S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;1829266000
2017;4;900447344;JHON JAIRO MESA MESA E INGENIEROS ASOCIADOS SAS  JJMMELECTRONICS S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;26350000
2017;4;900177156;WI-SAT COMUNICACIONES S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;199468374
2017;4;860075845;UNION DE TECNOLOGIA ELECTRÓNICA S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;34573600
2017;4;830144531;ESPACIOS Y REDES SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;50295000
2017;4;815001640;CABLE CAUCA COMUNICACIONES SA;101;Acceso fijo a Internet;101;Ingresos operacionales;231009587
2017;4;900550105;GRUPO UNO TELECOMUNICACIONES SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;50447000
2017;4;805017162;CLICKHD;101;Acceso fijo a Internet;101;Ingresos operacionales;116081301
2017;4;813001399;PSI TELECOMUNICACIONES DE COLO;101;Acceso fijo a Internet;101;Ingresos operacionales;151352259
2017;4;900548646;CONEXION DIGITAL EXPRESS SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;419255888
2017;4;800222177;A Y A RADIOCOMUNICACIONES S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;297526069
2017;4;804003326;SISTEMAS Y TELECOMUNICACIONES DEL ORIENTE SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;169930725
2017;4;900298747;ACCESS DIGITAL S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;75711772
2017;4;900552398;CABLE Y TELECOMUNICACIONES DE COLOMBIA S.A.S. CABLETELCO;101;Acceso fijo a Internet;101;Ingresos operacionales;313811033
2017;4;900627470;RIS TELECOMUNICACIONES RED INALAMBRICA SATELITAL SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;2020860
2017;4;900738349;SERVICIOS Y SOLUCIONES UNIXXNET SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;2450000
2017;4;830108200;GLOBALNET COLOMBIA SA;101;Acceso fijo a Internet;101;Ingresos operacionales;235184905
2017;4;900293959;SISTEMAS LAN Y TELECOMUNICACIONES S.A.S. - SYSLAN;101;Acceso fijo a Internet;101;Ingresos operacionales;49500000
2017;4;900014381;CABLE NET S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;109937714
2017;4;800229393;METROTEL S.A;101;Acceso fijo a Internet;101;Ingresos operacionales;12896547609
2017;4;830014146;DCS DIGITAL COMMUNICATION SYSTEMS S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;9282375
2017;4;800153385;BANSAT S.A.;101;Acceso fijo a Internet;101;Ingresos operacionales;440472894
2017;4;806009543;UFINET COLOMBIA S.A;101;Acceso fijo a Internet;101;Ingresos operacionales;34092063193,3
2017;4;900292948;UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.;101;Acceso fijo a Internet;101;Ingresos operacionales;241747966
2017;4;900394588;WIRELESS COMUNICACIONES S.A.S ;101;Acceso fijo a Internet;101;Ingresos operacionales;1893641150
2017;4;900053251;CONSULNETWORKS S.A. E.S.P.;101;Acceso fijo a Internet;101;Ingresos operacionales;2019177809
2017;4;900195679;GTD COLOMBIA S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;2003792007
2017;4;829002776;COMPAÑIA COLOMBIANA DE TELECOMUNICACIONES SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;101428930
2017;4;900163149;SP SISTEMAS PALACIOS LTDA.;101;Acceso fijo a Internet;101;Ingresos operacionales;456429000
2017;4;900313208;INSITEL S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;262395895
2017;4;827000325;TV ISLA LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;36036400
2017;4;830045126;BT COLOMBIA LTDA.;101;Acceso fijo a Internet;101;Ingresos operacionales;963571000
2017;4;846000339;C & C VISION S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;170000080
2017;4;805000582;CODISERT S.A.;101;Acceso fijo a Internet;101;Ingresos operacionales;882521667
2017;4;899999115;EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP;101;Acceso fijo a Internet;101;Ingresos operacionales;104835463869,38
2017;4;830062000;GILAT COLOMBIA S. A. - E. S. P.;101;Acceso fijo a Internet;101;Ingresos operacionales;46808127
2017;4;811021654;INTERNEXA S.A E.S.P.;101;Acceso fijo a Internet;101;Ingresos operacionales;5967410687,16
2017;4;830064425;RED UNO S.A;101;Acceso fijo a Internet;101;Ingresos operacionales;3450000
2017;4;830053800;TELMEX COLOMBIA S.A.;101;Acceso fijo a Internet;101;Ingresos operacionales;281700599631
2017;4;900677172;EVERNET S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;394153944
2017;4;900888246;INVERSIONES ZULUAGA SEJIN S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;23420300
2017;4;900923360;NETCOMVILLA S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;48413170
2017;4;901017921;KIRA ISP S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;87045454
2017;4;900853409;K9 TELECOMUNICACIONES S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;86087223
2017;4;900626617;DM SOLUCIONES TELEMATICAS S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;17868308
2017;4;890923825;COMPAÑIA LATINOAMERICANA DE SOFTWARE SAS - LASC SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;169313688
2017;4;900620983;INTER T.V. S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;19854168
2017;4;900601506;RED PLANET TELECOMUNICACIONES SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;63776000
2017;4;830024826;I3NET S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;278569000
2017;4;901049798;INTERCABLES SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;172471500
2017;4;900299525;SYSTEMS AND COMMUNICATIONS S.A.S. - SYSCOM TECNOLOGIA S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;127148555
2017;4;900066099;INZANET SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;241010387
2017;4;900808092;CABLENETWORK COMUNICACIONES S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;3441929
2017;4;900154335;CONEXXION WI-FI LTDA;101;Acceso fijo a Internet;101;Ingresos operacionales;81032920
2017;4;890937558;UNICOM S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;425000
2017;4;900782678;INFRAESTRUCTURA Y SERVICIOS DE COLOMBIA SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;163251700
2017;4;900669929;INTERNET SOLUCIONES TECNOLOGICAS Y ADMINISTRACION DE REDES SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;17516628
2017;4;900420743;DIASCON INGENIERIA S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;9439292
2017;4;800193670;PROMOTORA DE TELEVISION. INTERNET Y COMUNICACIONES SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;47266388
2017;4;900525637;HM TELECOMUNICACIONES DEL CAUCA SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;93525200
2017;4;901014185;TELECOMUNICACIONES INGENIERÍA Y MERCADEO S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;61315703
2017;4;901038451;GAME INC;101;Acceso fijo a Internet;101;Ingresos operacionales;0
2017;4;900103793;SINERGY SOLUCIONES INTEGRALES S.A.S;101;Acceso fijo a Internet;101;Ingresos operacionales;484430641
2017;4;900377620;BIONEXION SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;3280000
2017;4;900575726;NETICS DE COLOMBIA SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;155809701
2017;4;901055088;MEGARED COMUNICACIONES S.A.S.;101;Acceso fijo a Internet;101;Ingresos operacionales;126293889
2017;4;900956152;ROYALNET TELECOMUNICACIONES SAS;101;Acceso fijo a Internet;101;Ingresos operacionales;85838000
